,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
1438,Endothelial,Neutrophils,Icam2,Itgam_Itgb2,0.15077943,0.0,0.021403043,0.859885,0.24170296,0.22593698,0.9123888,0.0,1.0,6.3339705027111584e-09,0.001701747758191974
1341,AT1,Neutrophils,Cfh,Itgam,0.1487542,0.0,0.020940112,0.46654758,0.21559745,0.15321006,0.9115109,0.0,1.0,6.3339705027111584e-09,0.00173657246198743
467,Myofibroblasts,AT2,Arpc5,Lrp2,0.18057932,0.0,0.018960046,0.5455484,0.12076263,0.14432333,0.9074221,0.0,1.0,2.4938840708788913e-08,0.001779609381316074
1073,AT2,Myofibroblasts,Icam1,Itgax_Itgb2,0.14512852,0.0,0.020225441,0.3911657,0.19777074,0.09130807,0.9101004,0.0,1.0,1.2674137580238615e-08,0.001811235909958614
951,Myofibroblasts,Endothelial,Sirpa,Cd47,0.1475144,0.0,0.018239792,0.14482012,0.110097855,0.050106708,0.9057825,0.0,1.0,9.889585986031631e-08,0.0018411357465064517
1199,Endothelial,Myofibroblasts,Cd47,Sirpa,0.1475144,0.0,0.018239792,0.14482012,0.110097855,0.050106708,0.9057825,0.0,1.0,9.889585986031631e-08,0.0018411357465064517
1052,AT1,Myofibroblasts,Gas6,Mertk,0.1398145,0.0,0.019277593,0.5385637,0.25387093,0.1789576,0.9081174,0.0,1.0,6.3339705027111584e-09,0.0019240956233802363
300,AT1,AT2,Gpc3,Lrp2,0.1646565,0.0,0.016929854,1.1501356,0.37138665,0.6494879,0.902554,0.0,1.0,6.3339705027111584e-09,0.0020151339437259495
154,Endothelial,AT1,Tgm2,Sdc4,0.1382728,0.0,0.016884709,0.55096483,0.20511743,0.10967624,0.9024365,0.0,1.0,6.3339705027111584e-09,0.0020235131895775774
1450,Myofibroblasts,Neutrophils,Adam10,Cd44,0.13896546,0.001,0.016769128,0.20698628,0.118861124,0.061952714,0.9021337,0.0,1.0,1.0598590530455212e-07,0.002061432213220972
183,Myofibroblasts,AT1,Fn1,Sdc2,0.1897997,0.0,0.016721543,0.44925684,0.21669184,0.16321398,0.9020082,0.0,1.0,7.545427983701784e-09,0.002074149116206592
654,AT1,Dendritic,Mmp2,Ccr2,0.16694197,0.0,0.01668038,0.6412947,0.27833894,0.39013574,0.9018992,0.0,1.0,6.3339705027111584e-09,0.002086904625793337
1247,Myofibroblasts,Myofibroblasts,Fn1,Plaur,0.18951017,0.0,0.016531186,0.18300429,0.19797179,0.057340357,0.901501,0.0,1.0,7.031149176428459e-08,0.002125402748457646
1324,AT1,Neutrophils,Col6a2,Cd44,0.13809517,0.0,0.016439486,0.5742744,0.16887614,0.19405112,0.90125376,0.0,1.0,8.958230177750465e-09,0.00214694066797304
1524,undefined,Neutrophils,Ccl5,Ccr1,0.13556945,0.0,0.018361922,0.35613373,0.26006788,0.1420835,0.9060669,0.0,1.0,1.62952272162109e-08,0.0021555858441788737
1214,Myofibroblasts,Myofibroblasts,Adam10,Trem2,0.13465688,0.0,0.016006125,0.19594648,0.17227478,0.10488912,0.9000586,0.0,1.0,6.249801377879689e-08,0.0022341638207585513
1494,Neutrophils,Neutrophils,Mmp9,Itgam,0.13393842,0.0,0.017553486,1.7325698,0.22013746,0.30284014,0.9041332,0.0,1.0,6.3339705027111584e-09,0.0022562373718798706
395,Dendritic,AT2,Hspa8,Lrp2,0.15675871,0.0,0.015922869,0.5296661,0.09163618,0.1232856,0.89982384,0.0,1.0,4.421419689151426e-08,0.0022562373718798706
1216,Myofibroblasts,Myofibroblasts,Adam10,Gpnmb,0.13055713,0.0,0.015280105,0.18623835,0.18222472,0.08264371,0.8979513,0.0,1.0,6.847483440280992e-08,0.0023727452140333122
1552,AT2,undefined,Icam1,Il2rg,0.13044982,0.0,0.016814103,0.51747704,0.19909513,0.10470151,0.90225184,0.0,1.0,6.3339705027111584e-09,0.0023772840584949623
897,Alveolar fibroblast,Endothelial,Sema3e,Nrp1,0.13900171,0.0,0.014973797,0.862229,0.24162994,0.2686621,0.89701974,0.0,1.0,6.3339705027111584e-09,0.002386374581093648
749,Endothelial,Dendritic,Gnai2,Ccr5,0.13669431,0.0,0.014927489,0.2158996,0.1156402,0.08088966,0.89687663,0.0,1.0,5.084673661271605e-08,0.0023954822141321647
1280,Neutrophils,Myofibroblasts,Mmp9,Lrp1,0.12609449,0.0,0.015144056,1.6911833,0.22509952,0.29916507,0.89754087,0.0,1.0,6.3339705027111584e-09,0.002562343952054743
1325,AT1,Neutrophils,Col6a3,Cd44,0.12901437,0.0,0.0129999295,0.5311215,0.15609565,0.23062213,0.89030516,0.0,1.0,1.0740945122840702e-08,0.00276401162904264
1591,Endothelial,undefined,H2-T23,Cd8a,0.12097426,0.0,0.014530924,0.57065386,0.20030682,0.21939898,0.8956249,0.0,1.0,6.3339705027111584e-09,0.002788520961190533
278,AT1,AT2,Thbs1,Sdc1,0.120183945,0.0,0.014175154,0.6888612,0.21159852,0.19176696,0.89446056,0.0,1.0,6.3339705027111584e-09,0.002818072845007874
1056,AT1,Myofibroblasts,C4b,C3ar1,0.12278393,0.0,0.012232131,0.5442519,0.23203792,0.27498344,0.8872969,0.0,1.0,6.3339705027111584e-09,0.002942856894773588
507,undefined,AT2,Ccl5,Sdc1,0.11760479,0.0,0.013639815,0.5685703,0.2681964,0.15463047,0.89262956,0.0,1.0,6.3339705027111584e-09,0.002958009869206273
1025,AT1,Myofibroblasts,Thbs1,Lrp1,0.11759464,0.0,0.01346783,0.38612434,0.18714914,0.16113572,0.8920199,0.0,1.0,1.3624336692656959e-08,0.00296306937591804
496,Neutrophils,AT2,Actr2,Lrp2,0.12698734,0.0,0.012126956,0.6222857,0.13295938,0.1751328,0.8868644,0.0,1.0,1.9199882360404613e-08,0.002973201161180055
284,AT1,AT2,Col6a1,Sdc1,0.116250396,0.0,0.013358693,0.8576842,0.20828886,0.1958448,0.89162743,0.0,1.0,6.3339705027111584e-09,0.00300879649617751
1368,AT2,Neutrophils,Icam1,Itgam_Itgb2,0.11524573,0.0,0.013280668,0.3960891,0.14197734,0.09757466,0.8913442,0.0,1.0,1.508987805115787e-08,0.0030600087048144055
1192,Endothelial,Myofibroblasts,Vwf,Lrp1,0.11478424,0.0,0.012913601,0.67550755,0.20048872,0.2519931,0.88997936,0.0,1.0,6.3339705027111584e-09,0.0030703022014896392
1480,Myofibroblasts,Neutrophils,Ccl2,Ccr1,0.114228524,0.0,0.012398785,0.21728396,0.14040402,0.1030819,0.88797176,0.0,1.0,4.940730429450862e-08,0.0031064634254244546
22,AT1,AT1,Tnc,Sdc4,0.12358455,0.0,0.0114340475,0.5819848,0.18961138,0.17854914,0.883879,0.0,1.0,6.3339705027111584e-09,0.0031220248853537002
1320,AT1,Neutrophils,Lamb1,Cd44,0.12456675,0.0,0.011315286,0.48631203,0.14510214,0.15530159,0.88334215,0.0,1.0,1.3624336692656959e-08,0.003168938860539347
1235,Myofibroblasts,Myofibroblasts,Pf4,Lrp1,0.110125825,0.0,0.01199493,0.18219662,0.19082417,0.15653692,0.8863141,0.0,1.0,7.143105469682167e-08,0.003311746078832063
842,AT1,Endothelial,Thbs1,Scarb1,0.109966,0.0,0.0113839,0.5947863,0.19689709,0.25696173,0.8836533,0.0,1.0,6.3339705027111584e-09,0.003327804679665974
1200,Endothelial,Myofibroblasts,Vwf,Sirpa,0.10957201,0.0,0.011548358,0.6740763,0.19511427,0.22665094,0.88438857,0.0,1.0,6.3339705027111584e-09,0.003354653922653747
986,undefined,Endothelial,Mif,Ackr3,0.10690318,0.0,0.010417531,0.59649694,0.12632632,0.1255058,0.87901497,0.0,1.0,2.2634524012622132e-08,0.0034631118544833973
360,Alveolar fibroblast,AT2,Cdh1,Ptprf,0.1045892,0.0,0.010928911,0.80013347,0.17542318,0.17094794,0.88154006,0.0,1.0,8.19202263106852e-09,0.0035677183161804747
1446,Endothelial,Neutrophils,Cd34,Sell,0.10420351,0.0,0.010857264,0.874544,0.21183851,0.28027573,0.8811962,0.0,1.0,6.3339705027111584e-09,0.003595500666107715
823,undefined,Dendritic,Ccl5,Ccr5,0.10341034,0.0,0.00990873,0.27692056,0.22031489,0.15853095,0.876327,0.0,1.0,3.086314026183665e-08,0.003651383139834744
938,Endothelial,Endothelial,Cxcl12,Ackr3,0.09957342,0.0,0.009316443,1.0285219,0.22135103,0.36677653,0.8729481,0.0,1.0,6.3339705027111584e-09,0.003925511972129226
463,Myofibroblasts,AT2,Trf,Lrp2,0.100346,0.0,0.008730128,0.5896439,0.14653155,0.2519637,0.8692996,0.0,1.0,1.3195665889375972e-08,0.004007301776666236
1005,AT1,Myofibroblasts,Gas6,Axl,0.1051545,0.0,0.008445551,0.4758939,0.18968266,0.15966077,0.86740535,0.0,1.0,6.3339705027111584e-09,0.004119626719039537
285,AT1,AT2,Col6a2,Sdc1,0.09529294,0.0,0.009008682,0.79991806,0.16997592,0.25886253,0.87107354,0.0,1.0,8.72296075753659e-09,0.004125580787628287
1581,Dendritic,undefined,Cd48,Cd2,0.09019889,0.0,0.008135834,0.3091435,0.122287735,0.13423851,0.86524206,0.0,1.0,2.3930754981693887e-08,0.004385597306437682
1238,Myofibroblasts,Myofibroblasts,Lrpap1,Lrp1,0.08844782,0.0,0.007719882,0.13396002,0.096317254,0.074894585,0.8621531,0.0,1.0,1.1274082347521821e-07,0.004496755982538566
1479,Myofibroblasts,Neutrophils,Lrpap1,Sorl1,0.08687204,0.0,0.0074731396,0.4421049,0.12953599,0.08567111,0.8602115,0.0,1.0,2.1239957592190714e-08,0.004565358083533085
286,AT1,AT2,Col6a3,Sdc1,0.08621216,0.0,0.007123838,0.7567651,0.15719542,0.3076479,0.85730857,0.0,1.0,1.0294331375223781e-08,0.00460927918893331
423,Endothelial,AT2,Nid1,Ptprf,0.08498808,0.0,0.0069526862,0.79971206,0.15171081,0.24222906,0.85581464,0.0,1.0,1.2268165224716048e-08,0.004659727243838276
783,Myofibroblasts,Dendritic,Ccl2,Ccr5,0.08206941,0.0,0.0066908146,0.1380708,0.10065102,0.11501457,0.8534297,0.0,1.0,1.1064192158205788e-07,0.0048448579438388675
287,AT1,AT2,Tnc,Sdc1,0.08270304,0.0,0.0063954717,0.6893369,0.1474468,0.24434404,0.85058355,0.0,1.0,1.2674137580238615e-08,0.004883602220875411
430,Endothelial,AT2,Tcn2,Lrp2,0.08058819,0.0,0.006210968,0.7361896,0.13635291,0.31489488,0.84871376,0.0,1.0,1.7571333652870516e-08,0.004928995032291727
185,Myofibroblasts,AT1,Pf4,Sdc2,0.0862575,0.0,0.006187847,0.41685283,0.17626595,0.2798479,0.84847414,0.0,1.0,9.776936390485916e-09,0.004955026187264654
1234,Myofibroblasts,Myofibroblasts,Apoc2,Lrp1,0.07949445,0.0,0.005954217,0.1588685,0.10562912,0.14034109,0.84598345,0.0,1.0,8.767140017173567e-08,0.0050400914205463825
466,Myofibroblasts,AT2,Lrpap1,Lrp2,0.071021676,0.0,0.004991216,0.53828573,0.09388866,0.18069786,0.8341362,0.0,1.0,4.240812220623915e-08,0.00542143831533451
442,Myofibroblasts,AT2,Adam10,Cadm1,0.072032064,0.0,0.004915957,0.27369612,0.07771389,0.070616625,0.8330825,0.0,1.0,6.182149315297159e-08,0.005435066161827703
1213,Myofibroblasts,Myofibroblasts,Adam10,Axl,0.07129605,0.0,0.0047856164,0.1034375,0.06651673,0.07367732,0.83120584,0.0,1.0,1.4924461030941055e-07,0.005476050191822474
1163,Dendritic,Myofibroblasts,Mmp12,Plaur,0.06967088,0.0,0.004478321,0.0815756,0.03261431,0.051665097,0.8264988,0.0,1.0,1.838458423185444e-07,0.00557226561758631
462,Myofibroblasts,AT2,Apoc2,Lrp2,0.062068302,0.0,0.0038496426,0.5631942,0.103200525,0.33860037,0.8153839,0.0,1.0,3.573084904594672e-08,0.005795265254770652
1101,AT2,Myofibroblasts,Ceacam1,Havcr2,0.051733833,0.0,0.0026741298,0.20910716,0.06602558,0.09008605,0.78637344,0.0,1.0,8.128813106296518e-08,0.005879993566257757
1646,AT1,AT1,Tnf,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1647,AT1,AT1,Jag1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1648,AT1,AT1,Adam17,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1649,AT1,AT1,Dlk1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1650,AT1,AT1,Cntn1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1651,AT1,AT1,Dlk2,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1652,AT1,AT1,Dll4,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1653,AT1,AT1,Jag2,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1654,AT1,AT1,Mfap2,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1645,AT1,AT1,Adam10,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1655,AT1,AT1,Wnt4,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1657,AT1,AT1,Psen1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1658,AT1,AT1,Cntn6,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1659,AT1,AT1,Mfng,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1660,AT1,AT1,Mfap5,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1661,AT1,AT1,Dll1,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1662,AT1,AT1,Adam10,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1663,AT1,AT1,App,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1665,AT1,AT1,Dlk1,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1838,AT1,AT1,Gpc3,Tnfrsf11b,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1656,AT1,AT1,Ybx1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1644,AT1,AT1,Dll1,Notch1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1682,AT1,AT1,Dlk1,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1664,AT1,AT1,Jag1,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1671,AT1,AT1,Psen1,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1672,AT1,AT1,Mfng,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1673,AT1,AT1,Dll1,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1674,AT1,AT1,Jag1,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1675,AT1,AT1,Dlk1,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1676,AT1,AT1,Dll4,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1677,AT1,AT1,Jag2,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1678,AT1,AT1,Thbs2,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1679,AT1,AT1,Psen1,Notch4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1680,AT1,AT1,Dll1,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1681,AT1,AT1,Jag1,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1690,AT1,AT1,Ereg,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1683,AT1,AT1,Dll4,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1684,AT1,AT1,Jag2,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1685,AT1,AT1,Thbs2,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1686,AT1,AT1,Scgb3a1,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1687,AT1,AT1,Psen1,Notch3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1688,AT1,AT1,Nrg2,Erbb2_Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1667,AT1,AT1,Dll4,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1689,AT1,AT1,Nrg2,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1666,AT1,AT1,Cntn1,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1692,AT1,AT1,Tgfa,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1729,AT1,AT1,Sema3d,Nrp2_Plxna4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1719,AT1,AT1,S100a4,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1695,AT1,AT1,Btc,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1696,AT1,AT1,Btc,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1697,AT1,AT1,Nrg3,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1698,AT1,AT1,Efnb1,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1699,AT1,AT1,Nrg4,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1700,AT1,AT1,Sema4d,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1701,AT1,AT1,Egf,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1702,AT1,AT1,Ngf,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1703,AT1,AT1,Areg,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1704,AT1,AT1,Bdnf,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1705,AT1,AT1,S100a4,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1706,AT1,AT1,Hbegf,Egfr_Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1707,AT1,AT1,Hbegf,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1708,AT1,AT1,Hsp90aa1,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1709,AT1,AT1,Hsp90b1,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1710,AT1,AT1,Etv5,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1711,AT1,AT1,Ereg,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1712,AT1,AT1,Tgfa,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1713,AT1,AT1,Cdh1,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1715,AT1,AT1,Btc,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1839,AT1,AT1,Hapln1,Tnfrsf11b,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1694,AT1,AT1,L1cam,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1718,AT1,AT1,Areg,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1693,AT1,AT1,H2-K1,Erbb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1716,AT1,AT1,Nrg3,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1720,AT1,AT1,Tgfa,Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1721,AT1,AT1,Adam17,Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1722,AT1,AT1,Egf,Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1723,AT1,AT1,Dcn,Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1724,AT1,AT1,Mmp7,Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1725,AT1,AT1,Nrg2,Nrp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1726,AT1,AT1,Sema3e,Nrp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1727,AT1,AT1,Sema3d,Nrp2_Plxna2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1728,AT1,AT1,Sema3d,Nrp2_Plxna3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1670,AT1,AT1,Il24,Notch2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1730,AT1,AT1,Sema3d,Nrp2_Plxna1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1731,AT1,AT1,Vegfa,Nrp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1732,AT1,AT1,Pgf,Nrp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1733,AT1,AT1,Vegfc,Nrp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1734,AT1,AT1,Sema3b,Nrp2_Plxna2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1735,AT1,AT1,Sema3b,Nrp2_Plxna3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1736,AT1,AT1,Sema3b,Nrp2_Plxna4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1737,AT1,AT1,Sema3b,Nrp2_Plxna1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1738,AT1,AT1,Sema3f,Nrp2_Plxna2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1717,AT1,AT1,Egf,Erbb3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
1691,AT1,AT1,Ereg,Erbb2_Erbb4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
