,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
728,AT1,Myofibroblasts,Col14a1,Cd44,0.14569707,0.0,0.020355413,0.67631215,0.19301522,0.14870779,0.9037179,0.0,1.0,1.5853561811990784e-08,0.0019042388684350914
277,Alveolar fibroblast,AT2,Hspa8,Lrp2,0.20547515,0.0,0.01847037,0.2147549,0.1355392,0.057989556,0.8994063,0.0,1.0,1.1867253877019411e-07,0.001943463245729789
316,Endothelial,AT2,Lpl,Sdc1,0.16061267,0.0,0.018000176,0.22409776,0.17766595,0.14022334,0.8982338,0.0,1.0,1.115962534157626e-07,0.0019731406989361676
688,Myofibroblasts,Endothelial,Sirpa,Cd47,0.15554543,0.0,0.017573688,0.22051486,0.12151474,0.06494949,0.8971326,0.0,1.0,1.1381251315593474e-07,0.002015563893473449
881,Endothelial,Myofibroblasts,Cd47,Sirpa,0.15554543,0.0,0.017573688,0.22051486,0.12151474,0.06494949,0.8971326,0.0,1.0,1.1381251315593474e-07,0.002015563893473449
958,undefined,Myofibroblasts,Mif,Cd44_Cd74,0.14062066,0.003,0.018576328,0.1873237,0.13022807,0.04644766,0.89966476,0.0,1.0,1.4960451148473824e-07,0.0020382036073227257
1073,Dendritic,Neutrophils,Ptpn6,Cd300lf,0.1405177,0.0,0.018734371,0.7071316,0.21210344,0.130393,0.90004647,0.0,1.0,1.1225518201686523e-08,0.00204830577634992
1153,undefined,Neutrophils,Thy1,Itgam_Itgb2,0.13926171,0.0,0.019360919,1.0323585,0.2641483,0.24519922,0.9015165,0.0,1.0,6.520650573820369e-09,0.0020889610052222322
538,Endothelial,Dendritic,Cytl1,Ccr2,0.13896926,0.0,0.01872727,0.9089358,0.30864388,0.52867544,0.9000294,0.0,1.0,6.520650573820369e-09,0.002099186438970718
349,Myofibroblasts,AT2,Trf,Lrp2,0.1915658,0.0,0.017041437,0.46740264,0.245646,0.12147126,0.8957048,0.0,1.0,1.3262325270441205e-08,0.002114570800017739
855,Endothelial,Myofibroblasts,Col4a2,Cd44,0.13775906,0.0,0.017573444,0.35211337,0.16347834,0.10932167,0.8971319,0.0,1.0,3.7334104755869665e-08,0.002145505850783866
376,Neutrophils,AT2,Arpc5,Lrp2,0.18374489,0.012,0.016237982,0.29367658,0.19302675,0.06988817,0.8934273,0.0,1.0,1.6265623779491444e-07,0.002260830821673419
141,Myofibroblasts,AT1,Fn1,Dpp4,0.13371578,0.0,0.01669044,0.6646918,0.2600466,0.1779691,0.89472866,0.0,1.0,6.520650573820369e-09,0.002292800023090831
822,Alveolar fibroblast,Myofibroblasts,Serpine2,Lrp1,0.13341041,0.0,0.01762002,0.6705085,0.20854223,0.18448597,0.897254,0.0,1.0,1.1915458168827386e-08,0.002298149752496491
611,AT1,Endothelial,Col4a4,Cd47,0.15081003,0.0,0.015329936,0.49130985,0.14889324,0.12130664,0.89065653,0.0,1.0,4.3492873886439336e-08,0.002373691625168464
622,AT1,Endothelial,Col4a4,Cd93,0.14656955,0.0,0.014781157,0.97930527,0.29180536,0.39131662,0.8888688,0.0,1.0,6.520650573820369e-09,0.0024394006606088276
725,AT1,Myofibroblasts,Col6a2,Cd44,0.129211,0.0,0.01457768,0.5616172,0.15922533,0.19780071,0.88818234,0.0,1.0,3.386460952933312e-08,0.002489262963348205
874,Endothelial,Myofibroblasts,Vwf,Lrp1,0.12757719,0.0,0.016219385,0.7546604,0.2255709,0.2693133,0.8933728,0.0,1.0,8.393115375624041e-09,0.0025340025519637764
723,AT1,Myofibroblasts,Lamc1,Cd44,0.12512152,0.0,0.01314448,0.5272664,0.15008631,0.17162564,0.8829392,0.0,1.0,4.136135448406135e-08,0.002810684198270146
120,Myofibroblasts,AT1,Fn1,Sdc2,0.12296549,0.0,0.0130739445,0.8592653,0.2710064,0.30797103,0.88266087,0.0,1.0,6.520650573820369e-09,0.002834378334396247
1004,AT1,Neutrophils,Icam1,Itgal_Itgb2,0.12610899,0.003,0.0129409665,0.36668548,0.15330884,0.07717366,0.8821303,0.0,1.0,1.335551782531252e-07,0.0028581704347682146
1159,undefined,Neutrophils,Mif,Cd74_Cxcr2,0.12215183,1.0,0.014660536,-0.20448692,-0.52043897,0.0072673634,0.88846344,0.0,1.0,0.0001483710796261008,0.0028970414892791783
1160,undefined,Neutrophils,Mif,Cd74_Cxcr4,0.12215183,1.0,0.014660536,-0.20448692,-0.52043897,0.0072673634,0.88846344,0.0,1.0,0.0001483710796261008,0.0028970414892791783
320,Endothelial,AT2,Lpl,Lrp2,0.15013747,0.0,0.012785433,0.2078746,0.16119729,0.09440227,0.8815003,0.0,1.0,1.2470791231363754e-07,0.0029000422809094704
314,Endothelial,AT2,Col4a1,Sdc1,0.12403645,0.0,0.012710065,0.42587382,0.2010409,0.1890083,0.8811912,0.0,1.0,1.880687725634811e-08,0.002912060745984383
1116,Myofibroblasts,Neutrophils,Fn1,C5ar1,0.12186358,0.0,0.012703252,0.6663193,0.23993346,0.16689357,0.88116306,0.0,1.0,6.520650573820369e-09,0.002918079157145295
210,AT1,AT2,Col1a1,Sdc1,0.12309305,0.0,0.012573618,0.859582,0.24349058,0.43518466,0.88062495,0.0,1.0,6.520650573820369e-09,0.0029361711016331025
751,AT1,Myofibroblasts,Lrpap1,Lrp1,0.12030478,0.0,0.014473178,0.5388974,0.18133385,0.1308142,0.8878246,0.0,1.0,1.9992576962928875e-08,0.0030090894051211904
886,Endothelial,Myofibroblasts,Fam3c,Lamp1,0.12017289,0.0,0.013183968,0.31864613,0.12515414,0.06809536,0.88309413,0.0,1.0,7.368018559719256e-08,0.003021328069947376
1236,Endothelial,undefined,H2-T23,Cd8b1,0.12005803,0.0,0.014408776,0.58940506,0.20967476,0.15209039,0.88760227,0.0,1.0,1.1682045468363882e-08,0.003039731919607713
727,AT1,Myofibroblasts,Lamb2,Cd44,0.122758284,0.0,0.012316257,0.3967472,0.13883586,0.15141973,0.8795337,0.0,1.0,5.321207637381299e-08,0.003039731919607713
343,Myofibroblasts,AT2,Fn1,Sdc1,0.12026039,0.0,0.012163923,0.5248054,0.24421433,0.22765212,0.8788728,0.0,1.0,7.359590612929871e-09,0.0031076833338696593
306,Endothelial,AT2,Cxcl12,Sdc4,0.11903039,0.0,0.013965035,0.42398295,0.17973681,0.1019437,0.88603246,0.0,1.0,2.069477787484648e-08,0.003113897399085128
1117,Myofibroblasts,Neutrophils,Gnai2,C5ar1,0.11803633,0.0,0.012125163,0.36425513,0.12094069,0.07270197,0.87870276,0.0,1.0,8.03421588535824e-08,0.0031638298345854354
1005,AT1,Neutrophils,F11r,Itgal_Itgb2,0.12325281,0.003,0.011909667,0.36036643,0.14946301,0.06272749,0.8777439,0.0,1.0,1.335551782531252e-07,0.0031952360959785642
1101,Myofibroblasts,Neutrophils,Grn,Tnfrsf1a,0.12621094,0.0,0.011623208,0.48618025,0.15667473,0.10703174,0.8764316,0.0,1.0,3.5701273600246716e-08,0.0032648671142213267
726,AT1,Myofibroblasts,Col4a4,Cd44,0.11996878,0.0,0.011338645,0.46593097,0.13829596,0.14959647,0.8750831,0.0,1.0,5.4302991015636e-08,0.0033545562831844085
307,Endothelial,AT2,Tgm2,Sdc4,0.11244468,0.0,0.012209477,0.29155654,0.13088004,0.07521787,0.8790716,0.0,1.0,6.615724662120621e-08,0.0034128448360536694
31,AT1,AT1,Pam,Dpp4,0.11169501,0.0,0.012320326,0.573601,0.17963594,0.14988019,0.8795512,0.0,1.0,2.1052730023043055e-08,0.0034913309336021274
356,Myofibroblasts,AT2,Grn,Sort1,0.12376678,0.0,0.010685476,0.3872062,0.16290477,0.12847449,0.871804,0.0,1.0,3.13647779372979e-08,0.0035375196579415214
163,Neutrophils,AT1,Il1f9,Ifnar2,0.10905188,0.0,0.010975242,2.120447,0.20247352,0.29979837,0.8732918,0.0,1.0,1.3262325270441205e-08,0.003617394559077345
271,Alveolar fibroblast,AT2,Cdh1,Ptprf,0.10891397,0.0,0.01175467,0.25198156,0.13838157,0.1237635,0.8770393,0.0,1.0,8.902692200497223e-08,0.0036307922705790833
1001,AT1,Neutrophils,Icam1,Itgam_Itgb2,0.10833904,0.0,0.010393464,0.6281024,0.15353891,0.09398256,0.87024766,0.0,1.0,3.9309093235275205e-08,0.003650934483345351
1022,AT1,Neutrophils,Lrpap1,Sorl1,0.1082776,0.0,0.011573361,0.56777596,0.1657154,0.12828778,0.87619865,0.0,1.0,3.016804499189667e-08,0.00366439305214692
1119,Myofibroblasts,Neutrophils,Fn1,Plaur,0.11443488,0.0,0.010204169,0.5934521,0.22220457,0.13310997,0.8692064,0.0,1.0,9.044125330721255e-09,0.0037252577716128965
718,AT1,Myofibroblasts,Adam10,Cd44,0.116453595,0.013,0.01010671,0.15774333,0.09743025,0.04208383,0.8686599,0.0,1.0,1.880659268136688e-07,0.003759284391811505
882,Endothelial,Myofibroblasts,Vwf,Sirpa,0.10463764,0.0,0.010021233,0.6091027,0.16730092,0.25130236,0.8681747,0.0,1.0,2.8324858854617907e-08,0.003862276205367773
214,AT1,AT2,Col6a1,Sdc1,0.10437708,0.0,0.00986668,0.41692472,0.16011316,0.24307111,0.8672827,0.0,1.0,3.234749539014623e-08,0.0038691909475213927
321,Endothelial,AT2,Tcn2,Lrp2,0.11899785,0.0,0.009586404,0.5130559,0.20201592,0.13786693,0.86561537,0.0,1.0,1.3648670888128117e-08,0.003959635407149357
112,Endothelial,AT1,Cxcl12,Dpp4,0.10200132,0.0,0.010396572,0.58606124,0.19425222,0.17483248,0.87026453,0.0,1.0,1.5279002987697758e-08,0.003994695023532324
1184,AT1,undefined,Icam1,Il2rg,0.097633146,0.0,0.008858667,0.32536566,0.13049147,0.078385316,0.86095685,0.0,1.0,6.44741944172223e-08,0.004172268928644679
377,Neutrophils,AT2,Actr2,Lrp2,0.105976805,0.031,0.00824873,0.2285324,0.12097909,0.070209205,0.85663176,0.0,1.0,2.0704373263801533e-07,0.00422266893427086
598,AT1,Endothelial,Lamc1,Itga1,0.09478356,0.0,0.008593028,0.92520064,0.18867448,0.47780126,0.85912454,0.0,1.0,1.7051103871339413e-08,0.004237123493909195
1092,Endothelial,Neutrophils,Cxcl12,Cxcr4,0.09385795,0.0,0.008690121,0.62580097,0.19038373,0.16510996,0.8598031,0.0,1.0,1.6897820836218e-08,0.004258850789700828
315,Endothelial,AT2,Col4a2,Sdc1,0.086301915,0.0,0.0072524226,0.3388718,0.13887194,0.21649222,0.84854436,0.0,1.0,5.28521142223912e-08,0.004501449005655713
231,AT1,AT2,Lrpap1,Sort1,0.0881276,0.0,0.0067150895,0.3465198,0.13012722,0.112297975,0.8435312,0.0,1.0,6.573343375057018e-08,0.004598827681001028
226,AT1,AT2,Lrpap1,Lrp2,0.08595926,0.0,0.006192293,0.3489423,0.12771745,0.11354484,0.8381076,0.0,1.0,7.050888419785315e-08,0.0047124574683259915
449,Myofibroblasts,Alveolar fibroblast,F7,F3,0.08344144,0.0,0.0060665687,0.40116495,0.110186934,0.2205364,0.83671117,0.0,1.0,9.556771424375642e-08,0.004750636232845621
215,AT1,AT2,Col6a2,Sdc1,0.07775386,0.0,0.0060160942,0.5483756,0.13461891,0.39170933,0.8361396,0.0,1.0,5.883506891593987e-08,0.004765950027422608
270,Alveolar fibroblast,AT2,Tnn,Sdc1,0.07582413,0.0,0.0057369936,0.66079485,0.1331856,0.43485987,0.8328594,0.0,1.0,6.080475027155338e-08,0.004804340215533363
763,AT1,Myofibroblasts,Csf1,Csf2ra,0.07597342,0.0,0.0056936136,0.48639408,0.10686435,0.12561329,0.83233047,0.0,1.0,9.954565861460913e-08,0.004804340215533363
760,AT1,Myofibroblasts,Csf1,Sirpa,0.07064989,0.0,0.0049789613,0.46601158,0.09190549,0.154159,0.82276183,0.0,1.0,1.1999439487724914e-07,0.004982879059974102
216,AT1,AT2,Col4a4,Sdc1,0.06851164,0.0,0.0046793697,0.4526894,0.11368955,0.29624933,0.81819165,0.0,1.0,8.902692200497223e-08,0.005029979362085119
733,AT1,Myofibroblasts,Adam10,Trem2,0.06616885,0.0,0.0043061995,0.5331019,0.093205504,0.10695061,0.81192845,0.0,1.0,1.1867253877019411e-07,0.005108962278751208
196,AT1,AT2,Adam10,Cadm1,0.05590462,0.006,0.0031221863,0.09242581,0.033735607,0.035244036,0.7861425,0.0,1.0,3.185130999362165e-07,0.005220550943946008
1328,AT1,AT1,Jag1,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1293,AT1,AT1,Tnf,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1294,AT1,AT1,Jag1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1295,AT1,AT1,Adam17,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1296,AT1,AT1,Dlk1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1297,AT1,AT1,Cntn1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1298,AT1,AT1,Dlk2,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1299,AT1,AT1,Dll4,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1300,AT1,AT1,Dll3,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1301,AT1,AT1,Jag2,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1302,AT1,AT1,Mfap2,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1303,AT1,AT1,Wnt4,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1304,AT1,AT1,Ybx1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1305,AT1,AT1,Psen1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1306,AT1,AT1,Mfng,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1327,AT1,AT1,Dll1,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1292,AT1,AT1,Adam10,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1291,AT1,AT1,Dll1,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1323,AT1,AT1,Dll4,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1307,AT1,AT1,Mfap5,Notch1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1313,AT1,AT1,Cntn1,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1314,AT1,AT1,Dll4,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1315,AT1,AT1,Dll3,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1316,AT1,AT1,Jag2,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1317,AT1,AT1,Mdk,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1310,AT1,AT1,App,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1318,AT1,AT1,Psen1,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1320,AT1,AT1,Dll1,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1321,AT1,AT1,Jag1,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1322,AT1,AT1,Dlk1,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1329,AT1,AT1,Dlk1,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1324,AT1,AT1,Dll3,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1325,AT1,AT1,Jag2,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1326,AT1,AT1,Psen1,Notch4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1319,AT1,AT1,Mfng,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1309,AT1,AT1,Adam10,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1308,AT1,AT1,Dll1,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1330,AT1,AT1,Dll4,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1345,AT1,AT1,Areg,Egfr_Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1353,AT1,AT1,Tgfa,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1333,AT1,AT1,Scgb3a1,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1334,AT1,AT1,Psen1,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1335,AT1,AT1,Nrg2,Erbb2_Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1336,AT1,AT1,Nrg2,Erbb2_Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1337,AT1,AT1,Tgfa,Egfr_Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1338,AT1,AT1,H2-K1,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1339,AT1,AT1,L1cam,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1332,AT1,AT1,Jag2,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1340,AT1,AT1,Btc,Egfr_Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1312,AT1,AT1,Dlk1,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1342,AT1,AT1,Efnb1,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1343,AT1,AT1,Nrg4,Erbb2_Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1344,AT1,AT1,Sema4d,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1349,AT1,AT1,Hbegf,Erbb2_Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1346,AT1,AT1,Bdnf,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1347,AT1,AT1,S100a4,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1341,AT1,AT1,Btc,Erbb2_Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1331,AT1,AT1,Dll3,Notch3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1348,AT1,AT1,Hbegf,Egfr_Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1350,AT1,AT1,Hsp90aa1,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1354,AT1,AT1,Cdh1,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1355,AT1,AT1,L1cam,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1356,AT1,AT1,Btc,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1357,AT1,AT1,Areg,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1358,AT1,AT1,S100a4,Erbb3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1359,AT1,AT1,Tgfa,Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1360,AT1,AT1,Adam17,Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1361,AT1,AT1,Dcn,Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1362,AT1,AT1,Mmp7,Erbb4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1363,AT1,AT1,Nrg2,Mog,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1364,AT1,AT1,Nrg2,Nrp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1365,AT1,AT1,Sema3e,Nrp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1366,AT1,AT1,Sema3d,Nrp2_Plxna2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1367,AT1,AT1,Sema3d,Nrp2_Plxna3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1368,AT1,AT1,Sema3d,Nrp2_Plxna4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1351,AT1,AT1,Hsp90b1,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1370,AT1,AT1,Vegfa,Nrp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1352,AT1,AT1,Etv5,Erbb2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1311,AT1,AT1,Jag1,Notch2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1953,AT1,AT1,Zp3,Egfr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1371,AT1,AT1,Pgf,Nrp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1375,AT1,AT1,Sema3b,Nrp2_Plxna4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1376,AT1,AT1,Sema3b,Nrp2_Plxna1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1377,AT1,AT1,Sema3f,Nrp2_Plxna2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1378,AT1,AT1,Sema3f,Nrp2_Plxna3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1379,AT1,AT1,Sema3f,Nrp2_Plxna4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1380,AT1,AT1,Sema3f,Nrp2_Plxna1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1381,AT1,AT1,Sema3a,Nrp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1382,AT1,AT1,Sema3c,Nrp1_Nrp2_Plxnd1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1383,AT1,AT1,Sema3c,Nrp2_Plxna2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1384,AT1,AT1,Sema3c,Nrp2_Plxna3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
1385,AT1,AT1,Sema3c,Nrp2_Plxna4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
